datetime,T-1,T-2,T-3,T-4,T-6,T-7,T-9,T-10,T-11,T-21,T-22,T-23,T-24,T-25,T-26,T-27,T-29,T-30,T-31,T-32,T-33,T-34,T-35,T-36,T-37,T-38,T-39,T-40,T-41,T-42,T-43,T-44,T-45,T-46,T-47,T-48,T-51,T-52,T-53,L-1,L-2,L-3,L-4,L-6,L-7,L-9,L-10,L-11,L-21,L-22,L-23,L-24,L-25,L-26,L-27,L-29,L-30,L-31,L-32,L-33,L-34,L-35,L-36,L-37,L-38,L-39,L-40,L-41,L-42,L-43,L-44,L-45,L-46,L-47,L-48,L-51,L-52,L-53,H-1,H-2,H-3,H-4,H-6,H-7,H-9,H-10,H-11,H-21,H-22,H-23,H-24,H-25,H-26,H-27,H-29,H-30,H-31,H-32,H-33,H-34,H-35,H-36,H-37,H-38,H-39,H-40,H-41,H-42,H-43,H-44,H-45,H-46,H-47,H-48,H-51,H-52,H-53,V-1,V-2,V-3,V-4,V-6,V-7,V-9,V-10,V-11,V-21,V-22,V-23,V-24,V-25,V-26,V-27,V-29,V-30,V-31,V-32,V-33,V-34,V-35,V-36,V-37,V-38,V-39,V-40,V-41,V-42,V-43,V-44,V-45,V-46,V-47,V-48,V-51,V-52,V-53
2004-03-09 16:00:00,21.660799,21.9342,22.320343,22.170435,21.549896,21.93634,21.812737,21.618675,21.79351,24.307413,24.01132,24.374891,25.2118,24.973982,22.392221,22.61891,21.32016,20.80024,21.637856,19.359722,21.55304,20.38636,21.524704,20.740404,22.780775,23.213818,23.216362,22.56437,23.876106,23.184834,22.736235,25.473759,22.196308,21.208994,21.591368,20.452005,19.800777,21.553516,21.36673,127.74858,225.32031,127.75733,162.58505,344.64993,113.164246,972.2162,263.38098,489.85657,197.32474,421.90115,317.2999,329.81247,495.92184,301.34714,104.16774,281.5097,589.42725,460.37592,254.8526,255.20801,833.2992,475.18582,770.3732,467.0553,350.05728,237.74512,435.31445,449.84915,627.9511,216.3,1207.9655,1483.5154,1188.0452,1684.2356,1253.4565,509.5415,138.51411,411.69998,46.366814,46.92169,44.95798,46.059563,47.40218,45.98784,47.345535,47.922455,47.661346,40.023483,40.514027,39.937122,37.599895,37.89811,45.170147,44.425903,47.408436,49.22815,46.819168,53.51934,46.54191,50.710186,49.116745,50.821453,47.095745,42.370922,44.839127,45.615425,41.787437,43.96723,44.983204,38.95431,46.531067,50.017483,49.97352,52.374004,54.46003,48.854527,48.96884,2.593392,2.5718808,2.598391,2.568625,2.5524142,2.5895374,2.651175,2.5799613,2.5702999,2.6006534,2.6076217,2.6042783,2.6306078,2.6204991,2.5751426,2.6000535,2.5835855,2.5819323,2.5912025,2.5635855,2.60012,2.5679848,2.535592,2.5664253,2.5966702,2.587561,2.6086588,2.594217,2.6042473,2.602147,2.6015732,2.6281617,2.5920334,2.4168499,2.5843961,2.585563,2.565541,2.5603278,2.5816777
2004-03-09 18:00:00,22.566147,22.788828,22.703499,22.680033,22.111334,22.180952,21.956722,21.802809,22.227615,24.022905,23.66976,24.08883,24.07505,23.803751,23.277552,23.65489,23.261124,23.033098,22.86445,22.463371,22.838669,22.644455,23.311256,23.025415,23.491854,23.297585,23.746525,23.6536,23.689098,23.797626,23.778986,23.924938,23.578527,23.102531,23.568472,23.087908,23.160917,23.07119,22.458784,40.772236,107.38802,37.158646,62.342976,15.51483,14.230991,14.454171,22.716288,627.33777,113.46373,93.78276,210.05887,152.50734,104.100815,116.115746,75.53684,193.35333,124.384,160.19435,117.29659,103.40162,69.840004,179.10599,65.82883,195.42188,203.87978,166.52,190.6763,431.7049,229.71057,346.2855,83.49,139.45811,87.74074,136.47783,125.82614,60.32295,27.715853,6.5274,44.476265,44.79973,44.581367,45.214203,46.2661,45.864277,47.360493,47.674812,47.16506,41.334614,41.389847,41.28787,39.851574,40.896137,43.744503,42.239605,43.007343,44.226894,44.53505,45.27801,43.80852,45.024323,45.09703,45.653446,45.796333,42.500496,43.443653,42.440258,41.452873,41.46846,41.794754,41.58809,42.25402,44.21319,43.773518,44.405945,44.3206,45.015427,46.537064,2.602704,2.5804102,2.6022143,2.5384574,2.5589533,2.5916123,2.6512523,2.5798516,2.5631957,2.5947394,2.5425487,2.60168,2.6166298,2.6066725,2.602679,2.60635,2.6023905,2.6031165,2.6010003,2.5898023,2.6099594,2.5912943,2.5517964,2.5916548,2.5859878,2.5850096,2.6128044,2.6037323,2.6016269,2.6050444,2.6071932,2.613262,2.6044881,2.433977,2.6030636,2.6102643,2.6014504,2.5772161,2.5924146
2004-03-09 20:00:00,22.454899,22.822931,22.653158,22.704702,22.304823,22.247854,21.930717,21.970139,22.089605,23.989567,23.416773,23.967426,23.811516,23.54665,23.152302,23.575699,23.270842,22.766031,22.874733,22.4237,22.811325,22.521368,23.1172,22.847408,23.340277,22.902512,23.509336,23.268097,23.235207,22.986156,23.468893,23.001062,23.123522,22.881214,22.914,22.83628,22.91403,22.748577,21.77905,40.703503,107.77463,35.95914,60.72,11.530667,9.63294,1.5016931,10.6943035,296.42548,113.756294,90.16,209.76,150.88,101.85714,114.32131,75.721275,195.04,121.3341,158.24,120.660706,104.29947,64.4,180.2449,60.72,195.04001,202.4,165.60002,170.63786,338.56,224.48001,348.89325,79.12,104.793205,60.72,114.08,46.92,57.04,23.565302,3.8256116,43.837757,43.9392,43.982067,44.475536,44.873688,45.108284,46.726433,46.31347,46.604187,40.770634,41.63205,41.060806,40.580708,41.435303,43.701523,42.059326,42.62844,44.428085,44.101482,44.84718,43.251717,44.676247,44.979755,45.60395,45.55764,43.22541,43.345165,43.04589,42.72733,43.136448,41.839382,43.056297,42.729584,44.0693,44.626163,44.2651,43.959827,44.96997,47.548367,2.6002212,2.5811746,2.599715,2.5395012,2.5598006,2.5920625,2.6513052,2.5810452,2.5672946,2.5945454,2.5341012,2.597784,2.6116767,2.604684,2.6019917,2.6053507,2.6030629,2.5986931,2.5994294,2.5873032,2.6073048,2.592525,2.5496855,2.5897226,2.592054,2.5811489,2.606876,2.6013227,2.5938015,2.598519,2.6051378,2.604322,2.601746,2.4321268,2.5971305,2.6074624,2.5980768,2.5734456,2.5839655
2004-03-09 22:00:00,22.22827,22.646757,22.407185,22.52882,22.163414,22.087387,21.81053,21.823551,21.921055,23.618439,23.151274,23.640072,23.493824,23.189703,22.84735,23.323057,23.027082,22.489035,22.565187,22.146223,22.56829,22.283659,22.85475,22.550392,23.130085,22.568436,23.189583,22.916985,22.827501,22.645895,23.0927,22.666307,22.831566,22.601204,22.642185,22.530441,22.561226,22.278156,21.27629,41.14037,108.46624,37.08944,63.076653,13.050778,11.994392,1.5857894,16.573608,544.3185,113.40502,93.30026,209.76,150.88,101.47327,114.08,75.41626,195.04,121.44,158.24,120.98357,104.64129,64.4,180.28207,60.720005,195.04001,202.25055,165.6,167.46024,338.12448,224.48001,341.13397,79.12,104.61714,60.719997,114.079994,46.92,57.039997,23.0,3.68,43.658287,43.678043,43.88865,44.27579,44.463066,44.76218,46.17867,45.99273,46.32775,40.959515,41.77089,41.07122,40.88706,41.624783,43.91754,42.163948,42.67335,44.55743,44.252693,44.877705,43.15871,44.6847,45.095783,45.771107,45.406094,43.696922,43.61234,43.524574,43.2887,43.71744,42.22193,43.641556,42.951435,44.23481,44.82643,44.428757,44.24441,45.627804,48.294285,2.5950747,2.5781305,2.5949461,2.5391417,2.5588155,2.589852,2.650872,2.57796,2.5688448,2.588157,2.5268445,2.5930133,2.6069665,2.59748,2.5961142,2.6030781,2.5972419,2.5939734,2.5932257,2.5826104,2.6052828,2.589844,2.5472724,2.585759,2.5927453,2.5740888,2.6048076,2.5961018,2.5888684,2.593973,2.603295,2.599857,2.5977633,2.429533,2.5931304,2.605686,2.593954,2.565911,2.5794437
2004-03-10 00:00:00,21.962896,22.321293,22.145754,22.276585,21.93849,21.885273,21.741953,21.61471,21.51001,23.117413,22.766237,23.083818,22.751713,22.817541,22.487717,22.845324,22.595127,22.160646,22.242046,21.89108,22.117987,21.818771,22.404953,22.253021,22.671896,22.152758,22.724277,22.45698,22.34425,22.188086,22.49739,22.228838,22.345299,22.263626,22.228708,22.192095,22.272203,21.936184,21.087591,11.957278,27.651398,12.111702,18.408638,4.90838,4.477748,0.97560436,6.454375,228.72499,31.898834,25.50009,56.80676,39.699123,28.188993,28.351828,20.574547,60.18503,34.07396,41.787952,38.68633,28.468342,16.012182,49.853935,16.047016,58.039997,58.44802,40.43856,45.633068,94.116005,61.211185,84.08143,21.520102,27.020817,17.412416,31.069956,13.470844,14.387384,6.5156164,3.68,43.17937,43.314583,43.220177,43.652184,43.7509,43.918728,45.7464,45.23281,45.386677,40.310905,41.11827,40.734398,41.263466,40.753643,43.01104,41.902096,42.326565,43.659153,43.494965,44.085484,42.907185,44.271427,44.761417,44.863976,45.213852,42.92093,43.28057,42.750736,42.681545,43.05821,42.089027,42.542786,41.61811,42.502857,43.414192,42.637516,42.02901,43.519516,47.539463,2.5929434,2.571588,2.591142,2.5322392,2.5538602,2.585207,2.6502638,2.5738769,2.561629,2.5820687,2.5046782,2.585811,2.5998645,2.5927112,2.5916615,2.5954802,2.5928736,2.5890741,2.5898733,2.5813766,2.6012616,2.582571,2.541372,2.582501,2.551703,2.566018,2.6008124,2.5911949,2.582265,2.5874226,2.594355,2.5934289,2.5924678,2.4259539,2.5871532,2.6034465,2.5907638,2.5615954,2.5744038
2004-03-10 02:00:00,21.388737,21.774761,21.657808,21.813028,21.454226,21.41042,21.247173,21.083927,20.724838,22.466959,22.139137,22.355076,21.942532,22.177351,21.846764,22.1471,21.838383,21.530632,21.56822,21.190031,21.379787,21.135654,21.739014,21.679913,22.015247,21.47943,22.01766,21.800676,21.731354,21.576551,21.7481,21.644016,21.748308,21.7397,21.63284,21.66855,21.787056,21.32997,11.046009,0.7620482,1.1304256,2.415,1.84,0.9608284,0.68895924,0.8044796,0.92,0.92,3.68,1.4864814,0.92,0.92,0.46,0.7345161,0.46,0.58000004,2.11021,4.5665455,3.634965,1.035,1.0777143,1.0267011,1.060115,5.975556,4.14,4.14,0.76840913,0.46,0.45999998,0.46,0.45999998,0.46,1.38,0.46,0.46,0.46,0.91999996,21.155237,41.390476,42.028538,41.48239,41.741467,41.858936,42.024826,42.754936,43.485046,43.95893,38.521152,39.651485,39.18387,40.295662,38.925888,41.149208,40.244778,40.84608,41.93577,41.923965,42.44107,41.492104,42.72818,43.16847,43.270493,43.798656,40.57172,41.573296,40.189774,40.185898,40.50381,39.3501,39.472935,38.090805,38.641304,39.775963,38.63082,37.945553,39.38714,20.986229,2.5853179,2.5625937,2.5842845,2.5292895,2.5488813,2.581249,2.5733242,2.5653992,2.4937577,2.5736618,2.4957547,2.5765395,2.590506,2.5842752,2.58311,2.5855138,2.582851,2.5822642,2.581653,2.5714731,2.5933576,2.5750206,2.5327766,2.5769274,2.544675,2.5556922,2.5922384,2.5825174,2.573281,2.5817015,2.5831504,2.5842721,2.5835204,2.418992,2.5811927,2.59625,2.5838468,2.5573971,2.5573971
2004-03-10 04:00:00,21.165909,21.534365,21.48006,21.631912,21.288069,21.214857,20.987246,20.941286,20.594833,22.320156,22.019873,22.220652,21.854986,22.056002,21.751883,21.992418,21.646837,21.42249,21.40846,21.08671,21.173668,20.935637,21.539001,21.519611,21.830753,21.289,21.804571,21.610462,21.606707,21.497,21.5583,21.513351,21.635723,21.612322,21.503338,21.542645,21.731247,21.255945,10.897148,0.53835166,0.9744379,2.3259487,1.84,0.9304546,0.5200901,0.46,0.92,0.92,3.68,1.4249302,0.91999996,0.92,0.46,0.5837427,0.45999998,0.49259844,1.2931468,1.9085107,2.433158,0.9325,0.5767164,0.9244878,0.93229944,5.9227753,4.14,4.14,0.7308889,0.46,0.46,0.46,0.46,0.46216983,1.38,0.46,0.46,0.46,0.92,19.385675,37.851353,39.264893,38.11408,38.442883,38.438385,38.510147,38.449753,39.95837,40.004974,35.146942,36.496258,35.6681,36.891808,35.471195,37.62263,36.760258,37.24984,38.21594,38.44877,38.56894,37.86776,39.128757,39.388546,39.704056,40.295612,36.270493,37.624714,35.52642,35.57716,35.820835,35.24472,34.967415,33.385788,33.830585,34.930607,33.931225,32.98836,34.295444,18.439194,2.5829427,2.5608528,2.5823812,2.540123,2.5450518,2.5780814,2.6378431,2.5625281,2.4797702,2.5699246,2.5065887,2.5722554,2.587961,2.582039,2.5827246,2.583154,2.5815604,2.5812469,2.5810158,2.569777,2.5903542,2.5718338,2.5292182,2.5731149,2.576175,2.550687,2.5870152,2.5813355,2.5715358,2.579723,2.582492,2.5828526,2.582796,2.4177926,2.5800474,2.5951371,2.5828795,2.5559123,2.5559123
2004-03-10 06:00:00,21.756517,22.433865,23.20653,23.324007,22.280933,22.75834,22.924952,22.426939,20.936298,26.633888,25.745138,24.713068,25.161816,25.27266,22.338387,22.544239,21.990967,21.294664,21.201534,20.588953,21.467382,20.754837,21.829464,21.277946,22.405685,21.602798,22.093988,22.12569,22.341278,22.135834,22.29239,21.46216,21.751766,21.780136,21.032715,21.012674,21.419102,21.884447,21.909458,107.57394,111.39097,98.55762,87.22149,265.8487,67.05593,521.3881,151.19186,251.32663,239.67278,617.46924,188.54306,233.40262,251.85,245.40874,27.149334,94.163055,444.19724,222.8506,209.79465,236.7901,509.56592,349.79745,565.0847,383.76743,204.69781,97.62775,219.03056,157.90056,125.16731,92.05427,120.88551,219.4589,111.49091,439.54605,208.4899,107.70603,56.668465,252.49562,34.55159,35.295395,32.615223,33.04472,34.035202,33.08685,33.585205,34.542725,37.207268,26.86338,28.179274,29.318886,28.947748,28.694748,34.21938,33.290867,34.14498,36.030094,36.526497,37.198322,35.164864,37.199017,36.778725,37.95375,36.868195,33.654263,34.639675,32.395313,31.963533,32.147278,31.870836,32.973373,31.2255,31.745016,33.71775,32.95876,31.54623,31.43519,31.822859,2.5882761,2.569666,2.5991745,2.5740423,2.5515304,2.590975,2.6549327,2.577181,2.5430534,2.6068056,2.5972888,2.5964153,2.617427,2.6112444,2.5711184,2.5876064,2.5836525,2.5772293,2.574483,2.5641649,2.59073,2.5678084,2.53049,2.5686042,2.584998,2.553137,2.5879605,2.584984,2.5773003,2.583416,2.587996,2.5811057,2.5823097,2.4184256,2.5723608,2.5875044,2.578148,2.5589502,2.5771332
2004-03-10 08:00:00,22.656548,23.439177,24.973999,24.684849,24.015469,24.703554,25.665699,24.27783,21.314482,33.397846,31.553148,29.225899,32.54131,31.496208,23.749897,24.610838,22.731787,21.824345,22.105305,19.721962,22.069023,21.201279,22.320887,21.700018,23.409367,23.491987,23.133524,23.864563,25.000996,24.320654,24.246445,20.965261,22.36309,21.940887,20.119415,19.94912,20.22164,22.712698,23.621275,419.15198,376.096,340.66287,283.59634,1021.78723,198.27121,1782.4718,433.3479,835.32495,360.20706,1620.8217,472.94812,974.7168,1293.8069,1044.16,145.89418,452.36395,1805.7976,1045.0425,1120.5599,987.2717,1800.8759,1626.4298,1845.2758,1368.1279,918.29144,344.14346,816.80176,639.92847,503.6693,352.45303,411.65982,699.59784,312.8,1460.2964,574.3253,326.64383,181.63705,765.1104,32.359253,32.431503,28.669353,29.732048,30.072422,28.678974,27.875507,30.476116,36.1317,18.20022,19.716303,22.515196,18.536089,20.575928,31.969698,29.542793,32.796837,35.20963,34.81138,38.990993,33.603855,35.96394,35.498535,36.75097,34.557335,30.615414,32.41297,29.564846,27.29946,28.433813,28.550867,34.34743,30.913597,32.194344,36.305836,35.624355,34.512764,30.816673,29.708677,2.5978613,2.581142,2.6206532,2.5927253,2.5702548,2.6107,2.6803823,2.5977895,2.5608442,2.674353,2.6748266,2.6444535,2.6935172,2.668766,2.5977552,2.6078851,2.5896044,2.578078,2.5824206,2.5562308,2.596516,2.5652485,2.5353482,2.565792,2.59453,2.5700192,2.5986369,2.5991666,2.603599,2.6044338,2.6065967,2.5743372,2.5877473,2.4189067,2.5596397,2.5754595,2.562638,2.5648985,2.5962565
2004-03-11 08:00:00,22.236685,22.801949,20.854284,22.708843,23.2206,22.585402,25.697124,24.00062,22.696466,35.017925,32.90693,30.887672,34.675335,33.992863,26.096472,26.412012,24.678368,24.40526,24.700085,21.889174,22.432562,22.543152,21.6194,23.388184,23.277153,25.1593,23.612358,22.552803,24.666265,21.815842,23.02528,20.4798,20.971071,25.834799,21.656849,25.6416,27.42072,25.73352,24.928967,542.1867,477.68774,420.01068,373.66156,1254.9552,250.24,1847.3599,576.5333,1566.0444,340.4,1040.32,351.12585,1415.5732,1847.36,1595.7817,148.7153,579.4327,1847.36,1676.4926,1798.72,1215.9661,1847.3601,1847.36,1847.36,1410.8799,1233.3256,404.18668,976.63995,1177.0338,649.6168,461.57715,587.74854,760.0873,323.84,1766.4,625.6,450.92267,307.18317,1766.5712,34.060116,34.320225,37.04275,33.991974,32.682026,33.239433,28.89472,32.54838,34.678852,17.867275,19.688028,21.765093,17.3343,19.025805,29.364862,28.105364,30.803236,31.79631,31.283333,35.6793,34.258884,34.52276,38.091927,34.585175,35.910755,29.148685,33.354996,34.180424,29.793339,35.45434,33.01576,38.267757,36.432568,28.064571,36.245625,28.376387,25.355608,28.185501,29.634104,2.5376737,2.5169554,2.532618,2.5166152,2.502131,2.53635,2.6248095,2.5409148,2.51899,2.6440613,2.6483543,2.6166723,2.67532,2.6507926,2.5660436,2.57108,2.5497618,2.543565,2.5559096,2.5156863,2.5439124,2.51331,2.4644,2.51661,2.5350678,2.528117,2.5453799,2.519404,2.5456614,2.5168989,2.5310228,2.5059903,2.5141962,2.408813,2.51661,2.5919285,2.591284,2.549315,2.5566773
2004-03-11 10:00:00,22.4139,22.633823,22.101566,22.25324,22.35458,21.78526,23.36136,22.687801,23.149189,35.685715,32.731556,31.004234,36.091022,35.059444,27.1941,26.758606,25.62705,24.83764,26.210382,23.016273,23.308275,23.630798,22.851805,24.129744,23.839334,26.450485,24.685217,23.40554,25.8079,22.681293,24.001726,20.600899,20.985924,23.763216,20.97072,24.307528,25.220835,24.63517,23.230875,590.62427,518.2306,454.7021,404.51813,1340.7413,280.54587,1847.36,635.55554,1715.7458,354.75198,717.58417,361.8455,1797.0665,1847.36,1838.8267,202.60944,682.31525,1847.36,1842.5171,1846.8693,1342.6351,1847.36,1847.36,1847.3601,1499.9401,1454.4883,417.91998,1146.9944,1564.252,954.224,555.3052,811.2,722.06006,338.56,1816.3705,649.68726,580.175,367.67468,1847.0417,34.846825,35.628044,35.81037,36.085457,35.35397,36.239613,34.08359,35.641785,34.823406,17.432747,20.084524,21.92809,16.347948,18.33407,28.040234,27.981216,29.723179,31.326603,29.296516,34.167385,33.34692,33.200428,36.548813,33.872524,35.843624,27.79238,32.201603,33.371098,28.69796,34.805435,31.97188,38.807053,37.37961,31.926012,38.01758,30.953691,28.94534,30.306044,33.06131,2.5368743,2.5155165,2.5370774,2.5062783,2.4900055,2.5222826,2.60022,2.525315,2.5252216,2.6522295,2.6490016,2.6209779,2.6937912,2.6600606,2.578882,2.5762706,2.5609937,2.5479033,2.5766075,2.5331001,2.5511117,2.5241935,2.4673812,2.5265968,2.539209,2.5484655,2.5579588,2.5306995,2.555385,2.5241277,2.5433638,2.5053072,2.5128415,2.3959272,2.5082304,2.5766835,2.5655494,2.533527,2.5380187
2004-03-11 12:00:00,22.869251,22.93989,22.993277,22.348843,22.385864,21.996788,22.913677,22.391008,23.954401,36.236797,32.64215,31.050924,36.328014,35.70361,27.73012,27.316084,26.350813,27.339472,27.047976,23.757067,23.882664,23.924307,23.799412,25.573824,24.632626,27.039959,25.382992,23.979115,26.595419,23.92088,24.7718,21.91969,21.35574,22.486279,20.76344,23.64267,24.404814,23.879457,22.975815,515.06915,520.3605,418.06042,391.89612,1192.152,284.74,1847.36,623.84235,1830.5371,338.12708,699.2,360.76584,1675.2493,1847.36,1801.097,249.2454,637.0646,1847.36,1801.6206,1800.8969,1161.0234,1847.36,1820.5963,1847.36,1363.2651,1455.44,412.83292,1318.2502,1555.3578,1122.7423,658.7557,1288.5165,758.6688,323.84,1679.1313,610.88,504.09308,304.00995,1847.36,33.741764,35.296726,34.019695,36.031784,35.286053,35.87143,34.75323,36.02732,33.031605,16.438652,19.574541,21.33479,15.680137,17.294975,26.943052,26.719782,28.170769,27.189085,27.725965,32.390144,31.986341,32.440765,34.713478,31.442734,34.337273,26.767311,30.89074,32.073868,27.233957,32.029663,30.37728,35.75512,36.222607,34.07253,37.60916,31.477385,29.519436,31.051302,33.017803,2.5391471,2.5157554,2.5408447,2.5031753,2.479871,2.5176196,2.58973,2.5172524,2.5330563,2.6549366,2.6482825,2.6216345,2.6944757,2.6691654,2.5821273,2.582185,2.5720522,2.5842094,2.5895846,2.5452318,2.5567336,2.5272267,2.47281,2.5410025,2.54927,2.5587978,2.5648124,2.5340576,2.5619082,2.5385087,2.5505042,2.5145905,2.5129762,2.373623,2.5026805,2.5630012,2.5520308,2.5207818,2.532944
2004-03-11 14:00:00,22.493809,22.820406,22.534399,22.428053,22.341461,22.16148,22.949121,22.535534,23.935127,36.19821,32.49197,31.156387,34.504814,34.06658,26.586134,26.777853,25.521933,24.9668,25.285091,22.4588,22.954754,23.085514,22.34845,23.716856,24.198355,25.808043,24.614576,23.344833,25.418999,23.487524,23.920311,25.349497,21.710592,20.655115,23.18608,22.368109,23.141674,23.05205,22.609867,316.27554,410.99405,292.94333,302.2338,833.07245,227.73943,1847.36,479.1189,1640.7448,244.95,721.3108,281.82138,817.4506,1405.1686,959.487,150.3759,394.15924,1748.5935,1165.9987,933.7186,663.3614,1825.4825,1193.8972,1819.2582,941.5476,864.1309,330.42072,844.535,827.06726,1032.1711,471.44666,1663.7343,1472.3475,641.0323,1847.36,1115.4207,609.63257,245.5649,1816.9825,35.69807,36.69515,36.13795,37.18714,36.74626,36.756382,36.099358,37.255222,34.337566,17.44129,20.87012,22.206478,18.157509,19.531664,29.609287,28.416655,30.440647,31.88385,31.566456,36.201897,34.912605,35.368225,38.927185,35.82645,36.59212,30.106606,33.924217,35.583363,31.395744,35.34367,34.165012,32.177673,38.675964,41.46432,36.5635,37.129307,35.139023,35.92603,36.705826,2.53402,2.5109346,2.5325572,2.4979987,2.4738414,2.517227,2.5846262,2.5193543,2.5304618,2.6529195,2.6440809,2.6197822,2.6733522,2.6510751,2.5702367,2.5740697,2.562365,2.5540087,2.5685034,2.527214,2.5441701,2.5181527,2.4589732,2.5229652,2.5413249,2.541608,2.5547678,2.524569,2.554363,2.5329003,2.5409057,2.552752,2.5155697,2.3508625,2.5289638,2.540373,2.5313501,2.5089734,2.5247324
2004-03-11 16:00:00,21.574736,21.904531,21.56849,22.175379,21.81059,22.120367,22.33376,22.032633,22.521002,27.160366,28.583132,28.628782,27.783365,29.419407,23.318422,25.070747,23.52755,21.825018,22.199108,20.004135,21.658445,20.633821,21.571468,20.085016,22.661057,22.361063,22.552563,21.523771,22.738806,21.520468,21.972328,24.732283,21.45114,20.486862,22.058897,22.198172,22.434645,22.84358,22.184631,146.37892,221.32571,149.507,182.35785,409.5715,100.904,1138.7891,276.83533,885.15265,162.32889,421.8633,257.838,275.56192,459.7511,262.73343,88.8547,245.4147,678.4472,484.34198,285.25183,301.48184,934.28235,425.03998,605.46826,523.10675,318.07614,232.55403,411.4491,389.07263,781.78094,305.28198,836.38696,1586.8977,1221.3585,1585.506,1187.84,498.34766,148.48799,1009.1722,39.221386,40.21712,39.800056,39.40326,39.571323,38.736057,39.312916,39.98496,38.84756,29.705284,27.382164,27.000185,27.68689,26.076189,36.87398,32.866707,35.568733,39.714493,38.720787,43.477123,39.06776,42.412838,42.242634,45.45919,40.81374,37.763744,39.101475,40.563137,37.431904,40.444775,39.232414,34.449974,40.54299,43.714928,40.77933,39.521732,38.771866,38.152946,39.28606,2.5200105,2.4993472,2.5177946,2.4966567,2.471253,2.5182009,2.5812924,2.5113983,2.5173779,2.5747447,2.598982,2.5931976,2.6044748,2.608527,2.5222466,2.5535505,2.5404892,2.5200667,2.5320868,2.4987407,2.5273864,2.4948587,2.4507866,2.4889662,2.5223022,2.505643,2.5312726,2.5060656,2.5236537,2.5104182,2.5190454,2.5559294,2.512775,2.3551447,2.526665,2.537656,2.5240211,2.5048342,2.517294
2004-03-11 18:00:00,22.631021,22.802755,22.720842,22.751999,22.084486,22.319496,21.968998,21.88004,22.379044,24.607483,24.248823,24.719973,24.530178,24.287922,23.72388,24.0912,23.668373,23.198866,23.199465,22.68016,23.062983,22.524923,23.091824,22.521894,23.212133,22.897932,23.44912,23.203712,23.021763,23.103317,23.111357,23.546394,23.308842,23.275833,23.55569,23.422777,23.607422,23.44244,22.7409,43.631268,112.102684,39.49655,66.03556,22.10788,14.606699,18.07497,18.960976,466.19318,123.66976,94.608826,217.16158,153.22894,101.73113,124.22722,79.57062,196.66733,129.7852,160.21278,122.80516,108.163445,76.17842,188.32703,70.00317,198.48634,197.24298,166.16617,151.45055,138.12642,168.31158,149.06592,51.82667,150.49811,93.85314,483.17886,176.67424,94.28954,36.918594,13.522892,38.20159,39.472584,38.42905,39.322117,40.23385,39.440144,41.108788,41.453857,40.41561,34.229103,34.34128,34.082268,33.21759,34.463013,36.919804,35.373257,36.130577,37.814045,37.812313,38.5082,37.21549,39.34032,40.246315,41.21505,41.07091,37.7541,38.306217,37.58035,37.620506,37.244183,37.47782,36.603603,36.496975,37.34303,37.242207,36.85015,36.409977,37.192738,38.709003,2.5372572,2.5161445,2.5374577,2.502313,2.4799244,2.528712,2.5882738,2.5162907,2.5164387,2.5517185,2.5320873,2.557951,2.5722146,2.5600028,2.5428424,2.5528247,2.5471544,2.5428574,2.544641,2.5280457,2.5515816,2.5270731,2.472191,2.5220802,2.5355535,2.5148835,2.54734,2.5336118,2.5333512,2.535712,2.5375268,2.5525644,2.5408008,2.390962,2.5471547,2.5580108,2.5439026,2.517955,2.5357811
2004-03-11 20:00:00,22.47295,22.760036,22.544838,22.667736,22.262966,22.200167,21.720592,21.865923,21.954695,24.078554,23.636597,24.1196,23.772207,23.573174,23.173876,23.703571,23.307919,22.783978,22.817839,22.348291,22.73973,22.203836,22.939272,22.38564,23.064888,22.546345,23.243876,22.80171,22.661469,22.417635,22.936518,22.46063,22.799301,23.010887,22.867174,22.853142,23.016193,23.005222,21.897491,41.824615,109.663994,37.72,64.4,11.707323,9.922857,1.38,9.292617,249.94081,137.87163,93.84,222.09637,150.88,98.52737,121.44,79.020546,195.07661,122.92492,161.24905,123.06832,104.90726,64.80624,186.39299,60.72,195.04,195.09372,165.6,150.49263,136.16,161.89427,149.5618,42.993023,96.81671,68.08,572.7731,81.22038,113.436005,45.08,7.3600006,38.47202,38.958225,38.734535,39.115204,39.511898,39.43595,41.537174,41.12041,41.204277,35.35148,36.03807,35.414963,35.34545,36.206234,38.33661,36.349144,37.120987,38.885426,38.730824,39.271984,37.98088,39.98599,40.0832,41.30192,41.09578,38.378708,38.505215,38.25777,38.306854,38.859177,37.59732,38.75835,37.55469,37.8795,38.71824,38.17698,37.71822,38.147762,40.910057,2.5395167,2.5193946,2.5405002,2.5055606,2.485461,2.5336971,2.5901098,2.5192695,2.4836233,2.5458205,2.5165188,2.5501971,2.5610785,2.5547836,2.5469496,2.55109,2.5480347,2.5429919,2.544257,2.5285623,2.5526733,2.5318081,2.47467,2.5274844,2.5349798,2.5162997,2.5493922,2.5376232,2.529996,2.5362318,2.5398266,2.5450635,2.5418468,2.3947434,2.5445828,2.5593784,2.542113,2.5185158,2.529424
